X,Y,Z,V_x,V_y,V_z
-56.393467926411915,-34.26478759047578,4.216237457864195,-50.604576569022086,-128.09271048419805,-13.162146962106421
-58.75,-35.36096468458837,3.922517690735233,-41.57783604242853,-146.1982365259093,-18.013508043523608
-60.911071532527835,-36.78415363736957,3.5411753601606146,-29.85823574602709,-162.80201516687117,-22.462477121674464
-62.828407757021964,-38.50256275936322,3.0807290236561404,-15.707572184382741,-177.53314542916291,-26.409671579053217
-64.45917855052991,-40.47780563036957,2.551464291514655,0.5580522018049834,-190.06255820518498,-29.766917614024514
-65.76695518829233,-42.665758588640934,1.9652040632685588,18.575290241883778,-200.11036711775228,-32.45921989784916
-66.72252410125746,-45.01754638057295,1.3350444236510008,37.94166661062804,-207.4521207192625,-34.42643684640212
-67.30453945893976,-47.480633953106214,0.6750620977035802,58.22456846193357,-211.92381636614067,-35.62462408378089
-67.5,-50.0,5.5468335150055885e-16,78.97090928492852,-213.42556376688998,-36.0270160870472
-67.30453945893976,-52.51936604689379,-0.675062097703581,99.71725010792353,-211.92381636614067,-35.62462408378089
-66.72252410125746,-54.98245361942705,-1.3350444236510015,120.00015195922907,-207.4521207192625,-34.42643684640212
-65.76695518829234,-57.33424141135906,-1.965204063268558,139.36652832797327,-200.11036711775228,-32.45921989784916
-64.45917855052991,-59.52219436963043,-2.5514642915146557,157.38376636805214,-190.06255820518498,-29.766917614024514
-62.82840775702196,-61.49743724063678,-3.080729023656141,173.64939075423985,-177.53314542916291,-26.409671579053217
-60.91107153252784,-63.21584636263043,-3.5411753601606137,187.80005431588415,-162.8020151668712,-22.462477121674475
-58.74999999999999,-64.63903531541165,-3.9225176907352344,199.51965461228565,-146.19823652590924,-18.013508043523593
-56.39346792641191,-65.73521240952422,-4.216237457864195,208.54639513887918,-128.09271048419802,-13.162146962106412
-53.894116344235506,-66.47989086006382,-4.415773447307141,214.6786334285403,-108.88988457502818,-8.016765267348912
-51.307776637762416,-66.85643578098949,-4.516668354783214,217.77938541109688,-89.0187181974958,-2.692302283824634
-48.69222336223757,-66.85643578098949,-4.516668354783214,217.77938541109688,-68.9231003723612,2.6923022838246546
-46.1058836557645,-66.47989086006382,-4.415773447307141,214.6786334285403,-49.05193399482894,8.016765267348902
-43.606532073588085,-65.73521240952422,-4.216237457864194,208.54639513887912,-29.849108085658976,13.162146962106432
-41.25,-64.63903531541163,-3.9225176907352335,199.51965461228562,-11.743582043947796,18.013508043523604
-39.088928467472165,-63.21584636263043,-3.5411753601606146,187.80005431588415,4.860196597014067,22.46247712167446
-37.171592242978036,-61.49743724063678,-3.0807290236561395,173.6493907542398,19.59132685930588,26.409671579053224
-35.54082144947009,-59.52219436963043,-2.5514642915146553,157.3837663680521,32.120739635327894,29.76691761402451
-34.23304481170767,-57.334241411359066,-1.9652040632685592,139.3665283279733,42.1685485478952,32.45921989784916
-33.27747589874254,-54.98245361942704,-1.335044423650999,120.00015195922899,49.51030214940546,34.426436846402126
-32.69546054106025,-52.519366046893786,-0.6750620977035806,99.71725010792352,53.98199779628361,35.62462408378089
55.0,50.0,0.0,-78.97090928492854,146.0380398333574,116.16367762773352
54.33012701892219,51.25,2.165063509461096,-146.03803983335737,137.05274809879532,100.6006958226433
52.5,52.1650635094611,3.7499999999999996,-195.13458691266206,112.50447455914298,58.081838813866774
50.0,52.5,4.330127018922193,-213.10517038178625,78.97090928492854,7.112973799199444e-15
47.5,52.1650635094611,3.75,-195.1345869126621,45.43734401071411,-58.08183881386674
45.66987298107781,51.25,2.165063509461098,-146.03803983335743,20.88907047106177,-100.60069582264326
45.0,50.0,5.302876193624535e-16,-78.97090928492855,11.90377873649966,-116.16367762773352
45.6698729810778,48.75,-2.1650635094610955,-11.903778736499703,20.889070471061736,-100.60069582264333
47.5,47.8349364905389,-3.7499999999999987,37.19276834280495,45.437344010714064,-58.081838813866824
50.0,47.5,-4.330127018922193,55.16335181192919,78.97090928492852,-1.8680544106289344e-14
52.5,47.8349364905389,-3.7500000000000018,37.19276834280505,112.50447455914293,58.08183881386669
54.33012701892219,48.75,-2.1650635094610986,-11.903778736499618,137.0527480987953,100.60069582264326
56.25,50.0,0.0,-78.97090928492854,150.06192548437292,123.13325201913975
55.70965911026626,51.27105200961188,2.201526659710293,-136.8015518485472,143.91578421312752,112.48782306684676
54.18206628974286,52.322327579616854,4.022389359714853,-184.6327509380219,126.54008406113016,82.39222758650509
51.93135621484342,52.97205161342235,5.1477443971645735,-214.19405769798033,100.93924143794155,38.050267446567496
49.34669710457717,53.10788092302585,5.383007662554838,-220.3740536335846,71.53987460946476,-12.87092961070935
46.875,52.70632938682637,4.6875,-202.10416130406833,43.42540118520636,-61.56662600956985
44.94364378515658,51.83682891341398,3.1814810028445453,-162.54341106996594,21.457069032193353,-99.61689345613735
43.88657749541372,50.6497240338055,1.1253550374497232,-108.532216044887,9.433402355713895,-120.44249503307259
43.88657749541372,49.3502759661945,-1.1253550374497197,-49.40960252497018,9.433402355713895,-120.44249503307259
44.94364378515658,48.16317108658602,-3.181481002844544,4.6015925001088505,21.457069032193324,-99.6168934561374
46.875,47.29367061317363,-4.687499999999998,44.162342734211194,43.425401185206304,-61.56662600956995
49.34669710457716,46.89211907697415,-5.383007662554838,62.43223506372753,71.5398746094647,-12.870929610709462
51.93135621484342,47.02794838657764,-5.147744397164574,56.252239128123264,100.93924143794153,38.050267446567474
54.18206628974286,47.67767242038314,-4.022389359714855,26.690932368164894,126.54008406113013,82.39222758650503
55.70965911026625,48.72894799038812,-2.2015266597102974,-21.14026672130977,143.9157842131275,112.48782306684667
57.5,50.0,0.0,-78.97090928492854,152.43926982196518,127.25093319893573
57.04769465589431,51.28257553747126,2.2214859954451787,-129.22622768648688,148.00858554282053,119.57676291516047
55.74533332339234,52.410453536324525,4.175027994198145,-173.42001299930985,135.25093861938709,97.479870258749
53.75,53.247595264191645,5.625,-206.22184248386426,115.70508955344687,63.62546659946788
51.30236133250198,53.693029073795785,6.396513989643324,-223.67533140086817,91.72855620836198,22.096892656411484
48.697638667498026,53.693029073795785,6.396513989643324,-223.67533140086817,66.21326236149511,-22.096892656411473
46.25,53.247595264191645,5.625000000000001,-206.2218424838643,42.23672901641023,-63.625466599467835
44.25466667660766,52.410453536324525,4.175027994198147,-173.42001299930985,22.690879950470006,-97.47987025874897
42.95230534410569,51.28257553747126,2.22148599544518,-129.2262276864869,9.933233027036565,-119.57676291516047
42.5,50.0,7.954314290436802e-16,-78.97090928492855,5.502548747891893,-127.25093319893573
42.95230534410569,48.71742446252874,-2.221485995445178,-28.715590883370204,9.933233027036565,-119.57676291516047
44.25466667660766,47.589546463675475,-4.175027994198145,15.47819442945277,22.690879950469984,-97.47987025874902
46.24999999999999,46.752404735808355,-5.624999999999998,48.28002391400716,42.23672901641017,-63.625466599467934
48.69763866749802,46.306970926204215,-6.396513989643324,65.73351283101111,66.21326236149511,-22.096892656411473
51.302361332501974,46.306970926204215,-6.396513989643324,65.73351283101111,91.72855620836195,22.09689265641143
53.75,46.752404735808355,-5.625,48.28002391400719,115.70508955344687,63.62546659946788
55.74533332339233,47.589546463675475,-4.175027994198148,15.478194429452799,135.25093861938706,97.47987025874896
57.04769465589431,48.71742446252874,-2.2214859954451835,-28.71559088337009,148.00858554282047,119.57676291516042
58.75,50.0,0.0,-78.97090928492854,153.62171881055832,129.29899492453748
58.36126205062873,51.289553888047706,2.233572853196615,-122.97833404821293,150.30519279754137,123.55460336536827
57.229589275264956,52.464525254028345,4.26868295651369,-163.07550599787686,140.6503026490817,106.83184308673991
55.45553576626392,53.42051273579763,5.9245018463379155,-195.69961544265186,125.51492772465753,80.61660472603327
53.19673396320596,54.07257265031839,7.053902747866896,-217.9518670898235,106.24391250680276,47.23822725527583
50.653888318881215,54.36276661266766,7.55653343470556,-227.8550507281426,84.54957126708118,9.66252599134127
48.05294182788225,54.26530961579548,7.387732964569855,-224.529225031939,62.35954142869047,-28.77173311022083
45.625,53.78886114155692,6.562499999999998,-208.269904209466,41.645504522113626,-64.64949746226877
43.58579612148902,52.975755727747774,5.1541601113732405,-180.5218002686546,24.24799362855378,-94.78287025514743
42.116522405853836,51.89824135863932,3.287850478191872,-143.7504540151943,11.712853938622743,-116.49436907808116
41.34773027053012,50.65205991452076,1.1294009015289797,-101.22316093210014,5.153887623325318,-127.85483198130913
41.34773027053012,49.34794008547924,-1.129400901528981,-56.718657637756905,5.153887623325318,-127.85483198130913
42.11652240585383,48.10175864136068,-3.2878504781918703,-14.191364554662812,11.712853938622743,-116.49436907808116
43.58579612148902,47.024244272252226,-5.154160111373241,22.579981698797553,24.24799362855378,-94.78287025514743
45.625,46.21113885844308,-6.562500000000001,50.328085639609,41.645504522113654,-64.64949746226873
48.05294182788225,45.73469038420452,-7.387732964569855,66.58740646208192,62.35954142869045,-28.77173311022086
50.653888318881215,45.63723338733234,-7.55653343470556,69.91323215828551,84.54957126708119,9.6625259913413
53.19673396320596,45.92742734968161,-7.053902747866895,60.01004851996639,106.2439125068028,47.238227255275895
55.45553576626392,46.57948726420237,-5.9245018463379155,37.757796872794785,125.5149277246575,80.61660472603326
57.229589275264956,47.535474745971655,-4.268682956513689,5.133687428019769,140.6503026490817,106.83184308673991
58.36126205062873,48.710446111952294,-2.2335728531966117,-34.9634845216442,150.30519279754137,123.55460336536827
60.0,50.0,0.0,-78.97090928492854,153.9542407659984,129.87493984599183
59.65925826289068,51.294095225512606,2.2414386804201336,-117.7851377900011,151.39924570368805,125.44955858498271
58.66025403784439,52.5,4.330127018922192,-153.95424076599835,143.90837920792447,112.47499722160475
57.071067811865476,53.53553390593274,6.123724356957944,-185.01335361737495,131.99213145115178,91.83545067129577
55.0,54.33012701892219,7.499999999999999,-208.84584913092039,116.46257502546348,64.93746992299593
52.58819045102521,54.829629131445344,8.365163037378077,-223.82758212244755,98.37802353746484,33.61410791368696
50.0,55.0,8.660254037844386,-228.9375722470682,78.97090928492854,7.952546468592446e-15
47.411809548974794,54.829629131445344,8.365163037378078,-223.82758212244755,59.563795032392264,-33.614107913686915
45.0,54.3301270189222,7.5,-208.84584913092039,41.479243544393626,-64.93746992299589
42.928932188134524,53.53553390593274,6.123724356957945,-185.01335361737497,25.94968711870532,-91.83545067129575
41.33974596215562,52.5,4.330127018922196,-153.9542407659984,14.033439361932622,-112.47499722160472
40.34074173710932,51.294095225512606,2.241438680420136,-117.78513779000114,6.542572866169024,-125.44955858498271
40.0,50.0,1.060575238724907e-15,-78.97090928492855,3.9875778038586844,-129.87493984599183
40.34074173710931,48.7059047744874,-2.24143868042013,-40.15668077985604,6.542572866169024,-125.44955858498271
41.33974596215561,47.5,-4.330127018922191,-3.987577803858727,14.03343936193258,-112.4749972216048
42.928932188134524,46.46446609406726,-6.123724356957942,27.071535047517827,25.94968711870529,-91.8354506712958
44.99999999999999,45.66987298107781,-7.499999999999997,50.904030561063266,41.47924354439357,-64.93746992299599
47.41180954897479,45.170370868554656,-8.365163037378077,65.8857635525904,59.56379503239221,-33.61410791368702
50.0,45.0,-8.660254037844386,70.99575367721114,78.97090928492852,-2.0885483239173014e-14
52.588190451025206,45.170370868554656,-8.36516303737808,65.88576355259046,98.37802353746478,33.61410791368687
54.99999999999999,45.6698729810778,-7.5000000000000036,50.90403056106335,116.46257502546342,64.93746992299583
57.071067811865476,46.46446609406726,-6.123724356957947,27.071535047517912,131.99213145115175,91.83545067129575
58.66025403784438,47.5,-4.330127018922197,-3.9875778038586276,143.90837920792444,112.47499722160472
59.65925826289068,48.705904774487394,-2.2414386804201407,-40.156680779855854,151.39924570368802,125.44955858498265
61.25,50.0,0.0,-78.97090928492854,153.69523021145847,129.42632040583206
60.94675479402302,51.297214272926226,2.2468410290117435,-113.43613795714701,151.68102647004906,125.93761718891568
60.05336720363839,52.5244953886276,4.3725542765763405,-146.04333723065426,145.7470014908775,115.65958443160764
58.6179999850885,53.61568030448679,6.2625419912972164,-175.03464455255656,136.21306009653597,99.14631354022406
56.718034156656344,54.51194295924712,7.814914446268686,-198.8471310410099,123.59317953536217,77.28803922282025
54.455897367940516,55.164965601201544,8.945982840626602,-216.1970593857895,108.56770083494338,51.263146705650925
51.95354199875297,55.53954361069367,9.594770984464985,-226.1490904589666,91.94665144121933,22.474644680608986
49.345870674757144,55.615483390275884,9.726302541016961,-228.16670768939906,74.62607642920398,-7.525471256509524
46.77346363200024,55.38869100677463,9.333486610023135,-222.14114080995347,57.53973248105879,-37.11988709029398
44.375,54.87139289628747,8.4375,-208.39722969076064,41.608748821663596,-64.713160202916
42.27978157397675,54.0914767338484,7.0866455810113935,-187.675912137735,27.69196890367777,-88.81773009862168
40.60076212160447,53.090988001648284,5.353748264440622,-161.09427974367335,16.539649934704187,-108.13411317509808
39.42845801615853,51.92386330620689,3.3322289931677695,-130.0853551913386,8.753016317030344,-121.62095822083303
38.82606847540314,50.65302264195442,1.131068394357916,-96.32083762970811,4.751847484480066,-128.55118592847114
38.82606847540314,49.34697735804558,-1.1310683943579138,-61.620980940148996,4.751847484480066,-128.55118592847114
39.42845801615853,48.07613669379311,-3.3322289931677673,-27.856463378518505,8.753016317030344,-121.62095822083303
40.60076212160446,46.909011998351716,-5.353748264440619,3.152461173816235,16.53964993470416,-108.13411317509812
42.27978157397675,45.908523266151605,-7.08664558101139,29.734093567877892,27.691968903677754,-88.81773009862171
44.37499999999999,45.12860710371253,-8.437499999999996,50.45541112090349,41.60874882166354,-64.7131602029161
46.77346363200023,44.61130899322538,-9.333486610023133,64.19932224009635,57.53973248105876,-37.119887090294036
49.345870674757144,44.384516609724116,-9.726302541016961,70.22488911954197,74.62607642920393,-7.525471256509583
51.95354199875296,44.46045638930633,-9.594770984464986,68.20727188910952,91.9466514412193,22.474644680608932
54.45589736794051,44.835034398798456,-8.945982840626602,58.255240815932396,108.56770083494335,51.263146705650875
56.718034156656344,45.48805704075288,-7.814914446268688,40.90531247115287,123.59317953536214,77.2880392228202
58.6179999850885,46.38431969551321,-6.26254199129722,17.09282598269951,136.2130600965359,99.14631354022401
60.05336720363839,47.4755046113724,-4.372554276576343,-11.898481339202803,145.74700149087744,115.6595844316076
60.94675479402302,48.702785727073774,-2.246841029011746,-44.50568061271002,151.68102647004906,125.93761718891568
62.5,50.0,0.0,-78.97090928492854,153.03416504416816,128.28132194897123
62.22684500917257,51.299448067610996,2.250710074899442,-109.76814274967184,151.41570520836297,125.4780672833471
61.41931822053251,52.54210401922375,4.403053319420586,-139.2193893304836,146.63106016200408,117.19081896687076
60.112712429686844,53.673657826827956,6.36296200568909,-166.03748822902176,138.8893418528916,103.78176951760169
58.36413257948573,54.644655159233714,8.044778719429706,-189.05035983590398,128.52890052001973,85.83695874023103
56.25,55.412658773652744,9.375,-207.25223123389975,116.00253716454836,64.14066097448563
53.862712429686844,55.94410322684471,10.295488794329147,-219.8475933006473,101.85771397327179,39.64110854311607
51.30660579084567,56.21576184605171,10.766015325109676,-226.28596827457682,86.71262759404105,13.409049449269094
48.693394209154334,56.21576184605171,10.766015325109676,-226.28596827457682,71.22919097581605,-13.40904944926905
46.137287570313156,55.94410322684471,10.295488794329149,-219.8475933006473,56.084104596585306,-39.641108543116054
43.75,55.412658773652744,9.375,-207.2522312338998,41.93928140530875,-64.1406609744856
41.63586742051427,54.644655159233714,8.044778719429708,-189.05035983590403,29.41291804983736,-85.836958740231
39.88728757031316,53.673657826827956,6.3629620056890905,-166.0374882290218,19.0524767169655,-103.78176951760166
38.58068177946749,52.54210401922375,4.403053319420589,-139.21938933048364,11.310758407853001,-117.19081896687074
37.77315499082743,51.299448067610996,2.2507100748994464,-109.76814274967191,6.526113361494097,-125.4780672833471
37.5,50.0,1.3257190484061335e-15,-78.97090928492855,4.907653525688929,-128.28132194897123
37.77315499082743,48.700551932389004,-2.2507100748994393,-48.17367582018527,6.526113361494097,-125.4780672833471
38.58068177946748,47.45789598077625,-4.403053319420583,-18.72242923937352,11.310758407852973,-117.19081896687078
39.887287570313156,46.326342173172044,-6.362962005689088,8.09566965916467,19.052476716965472,-103.78176951760172
41.63586742051427,45.355344840766286,-8.044778719429704,31.10854126604687,29.41291804983731,-85.83695874023108
43.74999999999999,44.58734122634726,-9.374999999999996,49.31041266404269,41.93928140530869,-64.1406609744857
46.137287570313156,44.05589677315529,-10.295488794329147,61.90577473079021,56.08410459658529,-39.64110854311608
48.69339420915432,43.78423815394829,-10.766015325109676,68.34414970471973,71.22919097581598,-13.409049449269164
51.306605790845666,43.78423815394829,-10.766015325109676,68.34414970471975,86.71262759404101,13.40904944926901
53.86271242968684,44.05589677315529,-10.295488794329149,61.90577473079024,101.85771397327177,39.64110854311605
56.24999999999999,44.587341226347256,-9.375000000000004,49.31041266404277,116.0025371645483,64.14066097448553
58.36413257948573,45.355344840766286,-8.04477871942971,31.108541266046956,128.5289005200197,85.83695874023098
60.11271242968684,46.32634217317204,-6.362962005689092,8.095669659164713,138.88934185289156,103.78176951760166
61.4193182205325,47.45789598077624,-4.403053319420595,-18.722429239373362,146.63106016200408,117.19081896687071
62.22684500917257,48.700551932389004,-2.250710074899448,-48.173675820185146,151.41570520836297,125.47806728334707
63.75,50.0,0.0,-78.97090928492854,152.10758252737904,126.67643395248746
63.50151958736222,51.30110230497782,2.2535752980665613,-106.65332212395748,150.7859075640162,124.38722576485131
62.765059078971,52.555179382664754,4.425700513227829,-133.33522043716079,146.86865145069422,117.60233915031782
61.56723607642874,53.71690562000723,6.437869380790827,-158.05225090049126,140.49739402965974,106.56699758898587
59.951343023944716,54.74429320393952,8.217356875226981,-179.91107563340944,131.90240914425829,91.68004707718396
57.97578250660398,55.60020967034606,9.699847682077925,-198.12165975745535,121.39434194226291,73.47954079397988
55.71195642877594,56.25371996806231,10.831760720991944,-212.0258253151718,109.35298135085583,52.623292457405185
53.241685363254625,56.68120453222435,11.572185705572029,-221.12103953635295,96.21353351526949,29.865101222768715
50.65425134257646,56.86721295688318,11.894361747716971,-225.07857768169572,82.45089231477937,6.027507417179122
48.04317097374233,56.805022412931415,11.786644565842165,-223.7554040113625,68.5624754605831,-18.02793621098472
45.50281550438545,56.49688062866335,11.252927339554946,-217.19934146929432,55.0502465237085,-41.43180325315392
43.125,55.95392465101802,10.312500000000002,-205.647343237416,42.4025726637033,-63.3382169762437
40.99566490825233,55.19577832368553,8.999352041488383,-189.5169286302654,31.07657376706092,-82.95542251169735
39.19176994728667,54.24984303026666,7.360944052614339,-169.3910928591303,21.48160094350832,-99.57440293933305
37.7785125809948,53.15030733687595,5.4564923669261445,-145.99723606613304,13.964441510346518,-112.59450500616495
36.80697161280066,51.93691132828483,3.3548288303450495,-120.1808731878721,8.796785195257868,-121.54514829995266
36.31226106462009,50.65351029771626,1.1319130389140208,-92.87507484264503,6.165404561666861,-126.10283325138506
36.31226106462009,49.34648970228375,-1.131913038914018,-65.06674372721208,6.165404561666861,-126.10283325138506
36.80697161280066,48.06308867171517,-3.354828830345042,-37.76094538198508,8.796785195257854,-121.54514829995269
37.7785125809948,46.84969266312405,-5.456492366926141,-11.944582503724064,13.964441510346518,-112.59450500616495
39.191769947286666,45.75015696973334,-7.360944052614332,11.449274289273134,21.481600943508276,-99.57440293933313
40.99566490825232,44.80422167631448,-8.99935204148838,31.575110060408292,31.0765737670609,-82.95542251169739
43.12499999999999,44.04607534898199,-10.312499999999996,47.705524667558876,42.402572663703246,-63.3382169762438
45.502815504385445,43.50311937133665,-11.252927339554942,59.25752289943726,55.050246523708466,-41.43180325315398
48.04317097374233,43.194977587068585,-11.786644565842163,65.8135854415054,68.56247546058309,-18.02793621098475
50.65425134257646,43.13278704311682,-11.894361747716971,67.13675911183866,82.45089231477937,6.027507417179122
53.24168536325462,43.318795467775644,-11.57218570557203,63.17922096649592,96.21353351526943,29.865101222768637
55.711956428775935,43.74628003193768,-10.831760720991948,54.084006745314795,109.3529813508558,52.623292457405135
57.97578250660397,44.39979032965394,-9.699847682077928,40.17984118759831,121.3943419422629,73.47954079397984
59.951343023944716,45.25570679606048,-8.217356875226983,21.96925706355239,131.90240914425829,91.68004707718394
61.567236076428735,46.28309437999276,-6.437869380790835,0.11043233063428204,140.49739402965972,106.5669975889858
62.76505907897099,47.444820617335246,-4.425700513227835,-24.606598132696227,146.8686514506942,117.60233915031777
63.50151958736222,48.698897695022175,-2.253575298066566,-51.28849644589953,150.7859075640162,124.38722576485131
65.0,50.0,0.0,-78.97090928492854,151.01256390224006,124.77980605851253
64.77211629518312,51.30236133250198,2.255755997706529,-103.99071336574161,149.91808929188466,122.88412042578281
64.09538931178862,52.56515107494251,4.442971990890357,-128.25030336019094,146.66792051802327,117.25466297628103
62.99038105676658,53.75,6.495190528383289,-151.01256390224003,141.36081231418484,108.06248192596726
61.490666646784675,54.82090707264905,8.35005598839629,-171.58587522357834,134.1580184776167,95.58687704458733
59.64181414529809,55.74533332339234,9.951209222534075,-189.34512767030483,125.27839225425345,80.20691327350123
57.5,56.49519052838329,11.25,-203.75071534344107,114.9917365935843,62.389903029256274
55.13030214988503,57.04769465589432,12.206965220240605,-214.36493175111792,103.61060632255976,42.67720715228161
52.604722665003955,57.38605814759156,12.793027979286649,-220.86526929884076,91.48081132533508,21.667785931693704
50.0,57.5,12.99038105676658,-223.05421851955157,78.97090928492854,7.640559504389244e-15
47.395277334996045,57.38605814759156,12.793027979286649,-220.86526929884076,66.461007244522,-21.66778593169369
44.86969785011497,57.04769465589432,12.206965220240606,-214.36493175111792,54.33121224729733,-42.677207152281596
42.5,56.49519052838329,11.250000000000002,-203.7507153434411,42.95008197627279,-62.38990302925624
40.35818585470191,55.74533332339234,9.951209222534075,-189.34512767030483,32.66342631560362,-80.20691327350123
38.50933335321533,54.82090707264905,8.350055988396294,-171.58587522357837,23.783800092240384,-95.5868770445873
37.00961894323342,53.75,6.495190528383289,-151.01256390224003,16.58100625567225,-108.06248192596726
35.90461068821138,52.56515107494252,4.44297199089036,-128.25030336019097,11.27389805183384,-117.254662976281
35.227883704816875,51.30236133250198,2.255755997706534,-103.99071336574167,8.023729277972421,-122.88412042578281
35.0,50.0,1.5908628580873604e-15,-78.97090928492855,6.929254667617016,-124.77980605851253
35.227883704816875,48.697638667498026,-2.2557559977065256,-53.9511052041155,8.023729277972421,-122.88412042578281
35.90461068821137,47.43484892505749,-4.442971990890356,-29.691515209666136,11.273898051833825,-117.25466297628103
37.00961894323342,46.25,-6.4951905283832865,-6.929254667617059,16.581006255672236,-108.06248192596729
38.509333353215325,45.17909292735095,-8.35005598839629,13.644056653721279,23.783800092240362,-95.58687704458734
40.35818585470191,44.25466667660766,-9.951209222534075,31.403309100447743,32.66342631560362,-80.20691327350123
42.49999999999999,43.50480947161671,-11.249999999999996,45.80889677358395,42.950081976272735,-62.38990302925634
44.86969785011496,42.95230534410569,-12.206965220240603,56.4231131812608,54.33121224729729,-42.677207152281674
47.395277334996045,42.61394185240844,-12.793027979286649,62.92345072898367,66.461007244522,-21.66778593169369
50.0,42.5,-12.99038105676658,65.11239994969448,78.97090928492852,-2.0066123234495197e-14
52.60472266500395,42.61394185240844,-12.793027979286649,62.92345072898367,91.48081132533505,21.66778593169365
55.130302149885026,42.95230534410568,-12.206965220240608,56.42311318126086,103.61060632255972,42.67720715228154
57.5,43.50480947161671,-11.25,45.808896773583996,114.9917365935843,62.389903029256274
59.64181414529809,44.25466667660766,-9.951209222534077,31.40330910044777,125.27839225425345,80.20691327350121
61.49066664678467,45.17909292735095,-8.350055988396296,13.644056653721307,134.15801847761668,95.58687704458727
62.99038105676658,46.24999999999999,-6.495190528383296,-6.929254667616959,141.36081231418478,108.06248192596722
64.09538931178862,47.43484892505748,-4.442971990890367,-29.691515209666022,146.6679205180232,117.25466297628097
64.77211629518312,48.69763866749802,-2.25575599770653,-53.95110520411545,149.91808929188466,122.88412042578281
66.25,50.0,0.0,-78.97090928492854,149.8174156759367,122.70974860797928
66.03956676786609,51.3033416569693,2.257453969491838,-101.70006695388676,148.89997202515173,121.1206895917382
65.41371718164112,52.572927449636964,4.456441066959835,-123.84055137829603,146.1714023814411,116.39466833684136
64.38866041686467,53.77587577285562,6.540008681654333,-144.81893564142538,141.70237526532537,108.65408631132584
62.99094490530689,54.88103089693358,8.454193506802445,-164.09189061029787,135.6086361316399,98.09942052371188
61.25677074453099,55.859769884668495,10.149419160907849,-181.16025687483707,128.0480096230534,85.00403127378793
59.23105213438129,56.68674391038596,11.581780189990269,-195.58197271439155,119.21631199472381,69.70708226443557
56.96625412279963,57.34053478120936,12.714179195781096,-206.9835232640956,109.34227957614767,52.6047564398795
54.521033788642356,57.804209657004904,13.517287638852167,-215.06961435367072,98.6816446203756,34.13999505553746
51.958721054149,58.06575960204669,13.97030543238139,-219.63082047132508,87.5105119729882,14.791025732171093
49.34567847322201,58.118410610144004,14.061499653475662,-220.5490087745028,76.11820810162692,-4.941023388290252
46.74958247613928,57.96079904784342,13.788508419710753,-217.80039866845368,64.79978769245817,-24.545102598395047
44.2376705855588,57.597006971819,13.158402060645482,-211.45617771114587,53.84839188878682,-43.513476544150414
41.875,57.03645640574857,12.1875,-201.68065789290785,43.54765608942447,-61.35487430398962
39.72276264657512,56.2936653148497,10.900948091153644,-188.72702004218763,34.164363940847096,-77.60721304758776
37.836700342219615,55.387871598206466,9.332067352750922,-172.9307565750862,25.941537780886335,-91.84956573844627
36.26566110991334,54.34253483728838,7.52149097182133,-154.700982418006,19.09214448783336,-103.71306292303554
35.05033404054411,53.18472870511311,5.516111925578947,-134.50983914595577,13.79357975015752,-112.89044625588295
34.222195466826655,51.94443977233641,3.367868477944322,-112.88026676376222,10.183073611356676,-119.14402632932534
33.80269374281909,50.6537908708234,1.1323990057908286,-90.3724598346326,8.35413628391413,-122.31183870431506
33.80269374281909,49.34620912917661,-1.1323990057908186,-67.56935873522457,8.35413628391413,-122.31183870431506
34.222195466826655,48.0555602276636,-3.3678684779443127,-45.06155180609494,10.183073611356662,-119.14402632932537
35.05033404054411,46.81527129488689,-5.516111925578945,-23.431979423901346,13.79357975015752,-112.89044625588295
36.26566110991333,45.65746516271162,-7.521490971821322,-3.2408361518511697,19.092144487833316,-103.71306292303561
37.8367003422196,44.61212840179354,-9.332067352750915,14.988938005229045,25.9415377808863,-91.84956573844634
39.72276264657511,43.70633468515031,-10.900948091153637,30.785201472330513,34.164363940847046,-77.60721304758785
41.87499999999999,42.96354359425143,-12.187499999999996,43.73883932305071,43.547656089424414,-61.35487430398972
44.23767058555879,42.402993028181,-13.15840206064548,53.51435914128878,53.84839188878679,-43.51347654415047
46.749582476139274,42.03920095215658,-13.788508419710753,59.85858009859659,64.79978769245815,-24.545102598395076
49.345678473222,41.881589389855996,-14.061499653475662,62.60719020464573,76.1182081016269,-4.941023388290279
51.95872105414899,41.93424039795331,-13.970305432381394,61.689001901468046,87.51051197298814,14.791025732170983
54.52103378864235,42.195790342995096,-13.517287638852169,57.12779578381368,98.68164462037555,34.13999505553738
56.966254122799626,42.65946521879064,-12.7141791957811,49.04170469423856,109.34227957614766,52.60475643987946
59.23105213438128,43.313256089614036,-11.581780189990273,37.640154144534534,119.21631199472378,69.70708226443551
61.25677074453099,44.140230115331505,-10.14941916090785,23.218438304980026,128.04800962305336,85.0040312737879
62.99094490530688,45.11896910306641,-8.454193506802456,6.150072040440918,135.60863613163988,98.09942052371183
64.38866041686465,46.22412422714437,-6.540008681654343,-13.122882928431594,141.70237526532534,108.6540863113258
65.41371718164112,47.42707255036303,-4.456441066959843,-34.101267191560964,146.1714023814411,116.39466833684133
66.03956676786609,48.69665834303069,-2.257453969491843,-56.24175161597026,148.89997202515173,121.1206895917382
67.5,50.0,0.0,-78.97090928492854,148.5697598501498,120.54874532735708
67.30453945893976,51.304119829041525,2.258801803057962,-99.71725010792353,147.79239819365554,119.20231544245311
